home_team,away_team,home_play,second,home_score,away_play,half,away_score,minute
SYRACUSE,NOTRE DAME,,49,0,GOOD! JUMPER by Bonzie Colson [PNT],1,2,19
SYRACUSE,NOTRE DAME,,49,0,ASSIST by Rex Pflueger,1,2,19
SYRACUSE,NOTRE DAME,MISSED 3 PTR by Michael Gbinije,36,0,,1,2,19
SYRACUSE,NOTRE DAME,REBOUND (OFF) by Tyler Roberson,36,0,,1,2,19
SYRACUSE,NOTRE DAME,TURNOVR by Trevor Cooney,15,0,,1,2,19
SYRACUSE,NOTRE DAME,,59,0,TURNOVR by Bonzie Colson,1,2,18
SYRACUSE,NOTRE DAME,TURNOVR by DaJuan Coleman,39,0,,1,2,18
SYRACUSE,NOTRE DAME,,37,0,STEAL by Zach Auguste,1,2,18
SYRACUSE,NOTRE DAME,,22,0,GOOD! 3 PTR by V.J. Beachem,1,5,18
SYRACUSE,NOTRE DAME,,22,0,ASSIST by Steve Vasturia,1,5,18
SYRACUSE,NOTRE DAME,TIMEOUT TEAM,17,0,,1,5,18
SYRACUSE,NOTRE DAME,SUB IN : Tyler Lydon,17,0,,1,5,18
SYRACUSE,NOTRE DAME,SUB OUT: DaJuan Coleman,17,0,,1,5,18
SYRACUSE,NOTRE DAME,MISSED 3 PTR by Trevor Cooney,13,0,REBOUND (DEF) by Zach Auguste,1,5,18
SYRACUSE,NOTRE DAME,STEAL by Tyler Lydon,46,0,,1,5,17
SYRACUSE,NOTRE DAME,,44,0,TURNOVR by V.J. Beachem,1,5,17
SYRACUSE,NOTRE DAME,GOOD! LAYUP by Tyler Roberson [PNT],36,2,,1,5,17
SYRACUSE,NOTRE DAME,ASSIST by Tyler Lydon,36,2,,1,5,17
SYRACUSE,NOTRE DAME,,36,2,FOUL by Zach Auguste (P1T1),1,5,17
SYRACUSE,NOTRE DAME,GOOD! FT SHOT by Tyler Roberson,35,3,,1,5,17
SYRACUSE,NOTRE DAME,STEAL by Tyler Roberson,22,3,,1,5,17
SYRACUSE,NOTRE DAME,,20,3,TURNOVR by Steve Vasturia,1,5,17
SYRACUSE,NOTRE DAME,GOOD! 3 PTR by Tyler Lydon,3,6,,1,5,17
SYRACUSE,NOTRE DAME,ASSIST by Malachi Richardson,3,6,,1,5,17
SYRACUSE,NOTRE DAME,,35,6,TURNOVR by Bonzie Colson,1,5,16
SYRACUSE,NOTRE DAME,MISSED LAYUP by Michael Gbinije,12,6,,1,5,16
