home_team,away_team,home_play,second,home_score,away_play,half,away_score,minute
MIAMI,NOTRE DAME,,37,0,MISSED 3 PTR by Demetrius Jackson,1,0,19
MIAMI,NOTRE DAME,,37,0,REBOUND (OFF) by V.J. Beachem,1,0,19
MIAMI,NOTRE DAME,"STEAL by Rodriguez,Angel",29,0,TURNOVR by Zach Auguste,1,0,19
MIAMI,NOTRE DAME,,21,0,FOUL by Zach Auguste (P1T1),1,0,19
MIAMI,NOTRE DAME,"TURNOVR by Murphy,Kamari",10,0,,1,0,19
MIAMI,NOTRE DAME,"REBOUND (DEF) by Jekiri,Tonye",52,0,MISSED LAYUP by Steve Vasturia,1,0,18
MIAMI,NOTRE DAME,"GOOD! LAYUP by Rodriguez,Angel [PNT]",26,2,,1,0,18
MIAMI,NOTRE DAME,"REBOUND (DEF) by Jekiri,Tonye",56,2,MISSED 3 PTR by V.J. Beachem,1,0,17
MIAMI,NOTRE DAME,,44,2,FOUL by A.J. Burgett (P1T2),1,0,17
MIAMI,NOTRE DAME,"GOOD! JUMPER by McClellan,Sheldon",43,4,,1,0,17
MIAMI,NOTRE DAME,"ASSIST by Rodriguez,Angel",43,4,,1,0,17
MIAMI,NOTRE DAME,"FOUL by Jekiri,Tonye (P1T1)",18,4,,1,0,17
MIAMI,NOTRE DAME,"REBOUND (DEF) by McClellan,Sheldon",7,4,MISSED JUMPER by Zach Auguste,1,0,17
MIAMI,NOTRE DAME,"MISSED 3 PTR by Rodriguez,Angel",55,4,,1,0,16
MIAMI,NOTRE DAME,"REBOUND (OFF) by Jekiri,Tonye",55,4,,1,0,16
MIAMI,NOTRE DAME,"GOOD! JUMPER by Jekiri,Tonye",51,6,,1,0,16
MIAMI,NOTRE DAME,,33,6,GOOD! 3 PTR by A.J. Burgett,1,3,16
MIAMI,NOTRE DAME,,33,6,ASSIST by Steve Vasturia,1,3,16
MIAMI,NOTRE DAME,,17,6,FOUL by Steve Vasturia (P1T3),1,3,16
MIAMI,NOTRE DAME,"SUB IN : CruzUceda, Ivan",17,6,SUB IN : Bonzie Colson,1,3,16
MIAMI,NOTRE DAME,"SUB OUT: Jekiri,Tonye",17,6,SUB OUT: Zach Auguste,1,3,16
MIAMI,NOTRE DAME,"GOOD! DUNK by McClellan,Sheldon [PNT]",11,8,,1,3,16
MIAMI,NOTRE DAME,"ASSIST by Rodriguez,Angel",11,8,,1,3,16
MIAMI,NOTRE DAME,,49,8,GOOD! JUMPER by Bonzie Colson [PNT],1,5,15
MIAMI,NOTRE DAME,"GOOD! LAYUP by Murphy,Kamari [PNT]",36,10,,1,5,15
MIAMI,NOTRE DAME,"ASSIST by Rodriguez,Angel",36,10,,1,5,15
MIAMI,NOTRE DAME,,36,10,FOUL by Bonzie Colson (P1T4),1,5,15
MIAMI,NOTRE DAME,TIMEOUT media,36,10,,1,5,15
MIAMI,NOTRE DAME,"GOOD! FT SHOT by Murphy,Kamari",36,11,,1,5,15
MIAMI,NOTRE DAME,"SUB IN : Newton,Ja'Quan",36,11,,1,5,15
MIAMI,NOTRE DAME,"SUB IN : Palmer,James",36,11,,1,5,15
MIAMI,NOTRE DAME,"SUB OUT: Rodriguez,Angel",36,11,,1,5,15
MIAMI,NOTRE DAME,"SUB OUT: Reed,Davon",36,11,,1,5,15
MIAMI,NOTRE DAME,,8,11,GOOD! JUMPER by Bonzie Colson [PNT],1,7,15
MIAMI,NOTRE DAME,,8,11,ASSIST by A.J. Burgett,1,7,15
MIAMI,NOTRE DAME,"MISSED 3 PTR by Newton,Ja'Quan",50,11,REBOUND (DEF) by Demetrius Jackson,1,7,14
MIAMI,NOTRE DAME,,42,11,GOOD! LAYUP by V.J. Beachem [PNT],1,9,14
MIAMI,NOTRE DAME,,42,11,ASSIST by Demetrius Jackson,1,9,14
MIAMI,NOTRE DAME,"TURNOVR by Newton,Ja'Quan",23,11,,1,9,14
MIAMI,NOTRE DAME,,22,11,STEAL by Demetrius Jackson,1,9,14
MIAMI,NOTRE DAME,"BLOCK by Palmer,James",20,11,MISSED LAYUP by Demetrius Jackson,1,9,14
MIAMI,NOTRE DAME,,19,11,REBOUND (OFF) by Demetrius Jackson,1,9,14
MIAMI,NOTRE DAME,,16,11,GOOD! LAYUP by Steve Vasturia [PNT],1,11,14
MIAMI,NOTRE DAME,,16,11,ASSIST by Demetrius Jackson,1,11,14
MIAMI,NOTRE DAME,"GOOD! JUMPER by Newton,Ja'Quan [PNT]",58,13,,1,11,13
MIAMI,NOTRE DAME,,40,13,GOOD! LAYUP by Bonzie Colson [PNT],1,13,13
MIAMI,NOTRE DAME,,40,13,ASSIST by Demetrius Jackson,1,13,13
MIAMI,NOTRE DAME,"MISSED 3 PTR by CruzUceda, Ivan",17,13,REBOUND (DEF) by Bonzie Colson,1,13,13
MIAMI,NOTRE DAME,"REBOUND (DEF) by CruzUceda, Ivan",8,13,MISSED 3 PTR by V.J. Beachem,1,13,13
MIAMI,NOTRE DAME,"MISSED 3 PTR by Palmer,James",45,13,REBOUND (DEF) by Demetrius Jackson,1,13,12
MIAMI,NOTRE DAME,,37,13,TURNOVR by Steve Vasturia,1,13,12
MIAMI,NOTRE DAME,"STEAL by Newton,Ja'Quan",36,13,,1,13,12
MIAMI,NOTRE DAME,"TURNOVR by Murphy,Kamari",32,13,,1,13,12
MIAMI,NOTRE DAME,"SUB IN : Jekiri,Tonye",32,13,SUB IN : Rex Pflueger,1,13,12
MIAMI,NOTRE DAME,"SUB IN : Lawrence,Anthony",32,13,SUB IN : Zach Auguste,1,13,12
MIAMI,NOTRE DAME,"SUB IN : Rodriguez,Angel",32,13,SUB OUT: A.J. Burgett,1,13,12
MIAMI,NOTRE DAME,"SUB OUT: CruzUceda, Ivan",32,13,SUB OUT: Steve Vasturia,1,13,12
MIAMI,NOTRE DAME,"SUB OUT: Murphy,Kamari",32,13,,1,13,12
MIAMI,NOTRE DAME,"SUB OUT: McClellan,Sheldon",32,13,,1,13,12
MIAMI,NOTRE DAME,"FOUL by Lawrence,Anthony (P1T2)",11,13,,1,13,12
MIAMI,NOTRE DAME,,1,13,GOOD! JUMPER by V.J. Beachem [PNT],1,15,12
MIAMI,NOTRE DAME,"GOOD! 3 PTR by Lawrence,Anthony",40,16,,1,15,11
MIAMI,NOTRE DAME,"ASSIST by Newton,Ja'Quan",40,16,,1,15,11
MIAMI,NOTRE DAME,,7,16,GOOD! LAYUP by Bonzie Colson [PNT],1,17,11
MIAMI,NOTRE DAME,,7,16,ASSIST by Demetrius Jackson,1,17,11
MIAMI,NOTRE DAME,"MISSED LAYUP by Jekiri,Tonye",49,16,,1,17,10
MIAMI,NOTRE DAME,"REBOUND (OFF) by Jekiri,Tonye",49,16,,1,17,10
MIAMI,NOTRE DAME,"GOOD! JUMPER by Jekiri,Tonye [PNT]",47,18,,1,17,10
MIAMI,NOTRE DAME,,22,18,MISSED JUMPER by Zach Auguste,1,17,10
MIAMI,NOTRE DAME,,22,18,REBOUND (OFF) by Zach Auguste,1,17,10
MIAMI,NOTRE DAME,,22,18,FOUL by Zach Auguste (P2T5),1,17,10
MIAMI,NOTRE DAME,,22,18,TURNOVR by Zach Auguste,1,17,10
MIAMI,NOTRE DAME,TIMEOUT media,21,18,,1,17,10
MIAMI,NOTRE DAME,"SUB IN : Reed,Davon",21,18,SUB IN : A.J. Burgett,1,17,10
MIAMI,NOTRE DAME,"SUB OUT: Palmer,James",21,18,SUB IN : Steve Vasturia,1,17,10
MIAMI,NOTRE DAME,,21,18,SUB OUT: V.J. Beachem,1,17,10
MIAMI,NOTRE DAME,,21,18,SUB OUT: Zach Auguste,1,17,10
MIAMI,NOTRE DAME,"GOOD! JUMPER by Rodriguez,Angel [PNT]",56,20,,1,17,9
MIAMI,NOTRE DAME,"REBOUND (DEF) by Jekiri,Tonye",28,20,MISSED 3 PTR by Demetrius Jackson,1,17,9
MIAMI,NOTRE DAME,"GOOD! JUMPER by Newton,Ja'Quan [PNT]",18,22,,1,17,9
MIAMI,NOTRE DAME,,12,22,TIMEOUT 30sec,1,17,9
MIAMI,NOTRE DAME,"SUB IN : Palmer,James",12,22,SUB IN : V.J. Beachem,1,17,9
MIAMI,NOTRE DAME,"SUB OUT: Rodriguez,Angel",12,22,SUB OUT: Rex Pflueger,1,17,9
