home_team,away_team,home_play,second,home_score,away_play,half,away_score,minute
NOTRE DAME,NORTH CAROLINA,,46,0,GOOD! JUMPER by Brice Johnson,1,2,19
NOTRE DAME,NORTH CAROLINA,,46,0,ASSIST by Marcus Paige,1,2,19
NOTRE DAME,NORTH CAROLINA,MISSED 3 PTR by Demetrius Jackson,24,0,REBOUND (DEF) by Kennedy Meeks,1,2,19
NOTRE DAME,NORTH CAROLINA,REBOUND (DEF) by Zach Auguste,11,0,MISSED 3 PTR by Joel Berry II,1,2,19
NOTRE DAME,NORTH CAROLINA,MISSED LAYUP by Demetrius Jackson,47,0,,1,2,18
NOTRE DAME,NORTH CAROLINA,REBOUND (OFF) by Zach Auguste,47,0,,1,2,18
NOTRE DAME,NORTH CAROLINA,MISSED TIP-IN by Zach Auguste,44,0,REBOUND (DEF) by Brice Johnson,1,2,18
NOTRE DAME,NORTH CAROLINA,,44,0,TURNOVR by Brice Johnson,1,2,18
NOTRE DAME,NORTH CAROLINA,GOOD! JUMPER by Zach Auguste [PNT],41,2,,1,2,18
NOTRE DAME,NORTH CAROLINA,ASSIST by Steve Vasturia,41,2,,1,2,18
NOTRE DAME,NORTH CAROLINA,,27,2,MISSED JUMPER by Brice Johnson,1,2,18
NOTRE DAME,NORTH CAROLINA,,27,2,REBOUND (OFF) by Justin Jackson,1,2,18
NOTRE DAME,NORTH CAROLINA,,12,2,GOOD! JUMPER by Kennedy Meeks,1,4,18
NOTRE DAME,NORTH CAROLINA,,12,2,ASSIST by Joel Berry II,1,4,18
NOTRE DAME,NORTH CAROLINA,GOOD! FT SHOT by Zach Auguste,39,3,FOUL by Kennedy Meeks (P1T1),1,4,17
NOTRE DAME,NORTH CAROLINA,GOOD! FT SHOT by Zach Auguste,39,4,,1,4,17
NOTRE DAME,NORTH CAROLINA,,23,4,GOOD! JUMPER by Brice Johnson,1,6,17
NOTRE DAME,NORTH CAROLINA,MISSED LAYUP by Zach Auguste,4,4,,1,6,17
NOTRE DAME,NORTH CAROLINA,REBOUND (OFF) by Zach Auguste,4,4,,1,6,17
NOTRE DAME,NORTH CAROLINA,GOOD! LAYUP by Zach Auguste [PNT],1,6,,1,6,17
NOTRE DAME,NORTH CAROLINA,FOUL by Zach Auguste (P1T1),56,6,MISSED FT SHOT by Kennedy Meeks,1,6,16
NOTRE DAME,NORTH CAROLINA,,56,6,REBOUND (OFF) by (DEADBALL),1,6,16
NOTRE DAME,NORTH CAROLINA,,56,6,MISSED FT SHOT by Kennedy Meeks,1,6,16
NOTRE DAME,NORTH CAROLINA,,56,6,REBOUND (OFF) by Marcus Paige,1,6,16
NOTRE DAME,NORTH CAROLINA,REBOUND (DEF) by Bonzie Colson,48,6,MISSED 3 PTR by Marcus Paige,1,6,16
NOTRE DAME,NORTH CAROLINA,MISSED 3 PTR by V.J. Beachem,25,6,,1,6,16
NOTRE DAME,NORTH CAROLINA,REBOUND (OFF) by (TEAM),25,6,,1,6,16
NOTRE DAME,NORTH CAROLINA,MISSED 3 PTR by Demetrius Jackson,9,6,,1,6,16
NOTRE DAME,NORTH CAROLINA,REBOUND (OFF) by Bonzie Colson,9,6,,1,6,16
NOTRE DAME,NORTH CAROLINA,GOOD! LAYUP by Bonzie Colson [PNT],43,8,,1,6,15
NOTRE DAME,NORTH CAROLINA,,28,8,MISSED JUMPER by Brice Johnson,1,6,15
NOTRE DAME,NORTH CAROLINA,,28,8,REBOUND (OFF) by Kennedy Meeks,1,6,15
NOTRE DAME,NORTH CAROLINA,,25,8,GOOD! LAYUP by Kennedy Meeks [PNT],1,8,15
NOTRE DAME,NORTH CAROLINA,MISSED JUMPER by Demetrius Jackson,57,8,,1,8,14
NOTRE DAME,NORTH CAROLINA,REBOUND (OFF) by Zach Auguste,57,8,,1,8,14
NOTRE DAME,NORTH CAROLINA,MISSED LAYUP by Zach Auguste,54,8,REBOUND (DEF) by Joel Berry II,1,8,14
NOTRE DAME,NORTH CAROLINA,,49,8,MISSED JUMPER by Joel Berry II,1,8,14
NOTRE DAME,NORTH CAROLINA,,49,8,REBOUND (OFF) by (TEAM),1,8,14
NOTRE DAME,NORTH CAROLINA,,48,8,TIMEOUT MEDIA,1,8,14
NOTRE DAME,NORTH CAROLINA,,48,8,SUB IN : Isaiah Hicks,1,8,14
NOTRE DAME,NORTH CAROLINA,,48,8,SUB IN : Joel James,1,8,14
NOTRE DAME,NORTH CAROLINA,,48,8,SUB OUT: Kennedy Meeks,1,8,14
NOTRE DAME,NORTH CAROLINA,,48,8,SUB OUT: Brice Johnson,1,8,14
NOTRE DAME,NORTH CAROLINA,,40,8,GOOD! JUMPER by Isaiah Hicks,1,10,14
NOTRE DAME,NORTH CAROLINA,MISSED LAYUP by Steve Vasturia,20,8,REBOUND (DEF) by Isaiah Hicks,1,10,14
NOTRE DAME,NORTH CAROLINA,,14,8,GOOD! 3 PTR by Marcus Paige,1,13,14
NOTRE DAME,NORTH CAROLINA,,14,8,ASSIST by Joel Berry II,1,13,14
