home_team,away_team,home_play,second,home_score,away_play,half,away_score,minute
NOTRE DAME,STONY BROOK,REBOUND (DEF) by V.J. Beachem,0,40,MISSED JUMPER by Rayshaun McGrew,1,32,0
NOTRE DAME,STONY BROOK,REBOUND (DEF) by V.J. Beachem,50,40,MISSED LAYUP by Jameel Warney,2,32,19
NOTRE DAME,STONY BROOK,MISSED LAYUP by Zach Auguste,32,40,BLOCK by Jameel Warney,2,32,19
NOTRE DAME,STONY BROOK,REBOUND (OFF) by (TEAM),32,40,,2,32,19
NOTRE DAME,STONY BROOK,MISSED 3 PTR by V.J. Beachem,20,40,REBOUND (DEF) by Ahmad Walker,2,32,19
NOTRE DAME,STONY BROOK,,13,40,GOOD! LAYUP by Ahmad Walker [FB/PNT],2,34,19
NOTRE DAME,STONY BROOK,,55,40,FOUL by Bryan Sekunda (P1T1),2,34,18
NOTRE DAME,STONY BROOK,TURNOVR by Zach Auguste,46,40,,2,34,18
NOTRE DAME,STONY BROOK,,14,40,TURNOVR by (TEAM),2,34,18
NOTRE DAME,STONY BROOK,GOOD! LAYUP by Zach Auguste [PNT],50,42,,2,34,17
NOTRE DAME,STONY BROOK,,36,42,GOOD! LAYUP by Jameel Warney [PNT],2,36,17
NOTRE DAME,STONY BROOK,,36,42,ASSIST by Ahmad Walker,2,36,17
NOTRE DAME,STONY BROOK,GOOD! FT SHOT by Demetrius Jackson,16,43,FOUL by Carson Puriefoy (P2T2),2,36,17
NOTRE DAME,STONY BROOK,GOOD! FT SHOT by Demetrius Jackson,16,44,,2,36,17
NOTRE DAME,STONY BROOK,,16,44,SUB IN : Lucas Woodhouse,2,36,17
NOTRE DAME,STONY BROOK,,16,44,SUB OUT: Bryan Sekunda,2,36,17
NOTRE DAME,STONY BROOK,,47,44,GOOD! LAYUP by Ahmad Walker [PNT],2,38,16
NOTRE DAME,STONY BROOK,FOUL by Zach Auguste (P1T1),30,44,,2,38,16
NOTRE DAME,STONY BROOK,TURNOVR by Zach Auguste,30,44,,2,38,16
NOTRE DAME,STONY BROOK,SUB IN : Matt Farrell,30,44,,2,38,16
NOTRE DAME,STONY BROOK,SUB OUT: V.J. Beachem,30,44,,2,38,16
NOTRE DAME,STONY BROOK,,20,44,GOOD! LAYUP by Jameel Warney [PNT],2,40,16
NOTRE DAME,STONY BROOK,,20,44,ASSIST by Ahmad Walker,2,40,16
NOTRE DAME,STONY BROOK,GOOD! JUMPER by Zach Auguste [PNT],50,46,,2,40,15
NOTRE DAME,STONY BROOK,,30,46,MISSED 3 PTR by Carson Puriefoy,2,40,15
NOTRE DAME,STONY BROOK,,30,46,REBOUND (OFF) by Jameel Warney,2,40,15
NOTRE DAME,STONY BROOK,,26,46,GOOD! TIP-IN by Jameel Warney [PNT],2,42,15
NOTRE DAME,STONY BROOK,MISSED JUMPER by Demetrius Jackson,8,46,REBOUND (DEF) by Jameel Warney,2,42,15
NOTRE DAME,STONY BROOK,,1,46,TURNOVR by Ahmad Walker,2,42,15
NOTRE DAME,STONY BROOK,TIMEOUT MEDIA,1,46,,2,42,15
NOTRE DAME,STONY BROOK,SUB IN : Austin Torres,1,46,,2,42,15
NOTRE DAME,STONY BROOK,SUB OUT: Bonzie Colson,1,46,,2,42,15
NOTRE DAME,STONY BROOK,MISSED FT SHOT by Zach Auguste,38,46,FOUL by Rayshaun McGrew (P2T3),2,42,14
NOTRE DAME,STONY BROOK,REBOUND (OFF) by (DEADBALL),38,46,,2,42,14
NOTRE DAME,STONY BROOK,GOOD! FT SHOT by Zach Auguste,38,47,,2,42,14
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Austin Torres,24,47,MISSED JUMPER by Jameel Warney,2,42,14
NOTRE DAME,STONY BROOK,MISSED LAYUP by Demetrius Jackson,55,47,,2,42,13
NOTRE DAME,STONY BROOK,REBOUND (OFF) by (TEAM),55,47,,2,42,13
NOTRE DAME,STONY BROOK,SUB IN : V.J. Beachem,54,47,SUB IN : Tyrell Sturdivant,2,42,13
NOTRE DAME,STONY BROOK,SUB OUT: Austin Torres,54,47,SUB OUT: Rayshaun McGrew,2,42,13
NOTRE DAME,STONY BROOK,GOOD! 3 PTR by V.J. Beachem,42,50,,2,42,13
NOTRE DAME,STONY BROOK,ASSIST by Demetrius Jackson,42,50,,2,42,13
NOTRE DAME,STONY BROOK,,28,50,MISSED LAYUP by Tyrell Sturdivant,2,42,13
NOTRE DAME,STONY BROOK,,28,50,REBOUND (OFF) by Jameel Warney,2,42,13
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Zach Auguste,27,50,MISSED LAYUP by Jameel Warney,2,42,13
NOTRE DAME,STONY BROOK,,27,50,FOUL by Jameel Warney (P2T4),2,42,13
NOTRE DAME,STONY BROOK,,27,50,SUB IN : Rayshaun McGrew,2,42,13
NOTRE DAME,STONY BROOK,,27,50,SUB OUT: Jameel Warney,2,42,13
NOTRE DAME,STONY BROOK,,7,50,FOUL by Tyrell Sturdivant (P1T5),2,42,13
NOTRE DAME,STONY BROOK,GOOD! 3 PTR by V.J. Beachem,54,53,,2,42,12
NOTRE DAME,STONY BROOK,ASSIST by Matt Farrell,54,53,,2,42,12
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Zach Auguste,41,53,MISSED LAYUP by Ahmad Walker,2,42,12
NOTRE DAME,STONY BROOK,MISSED 3 PTR by Matt Farrell,35,53,,2,42,12
NOTRE DAME,STONY BROOK,REBOUND (OFF) by Zach Auguste,35,53,,2,42,12
NOTRE DAME,STONY BROOK,FOUL by Zach Auguste (P2T2),30,53,,2,42,12
NOTRE DAME,STONY BROOK,TURNOVR by Zach Auguste,30,53,,2,42,12
NOTRE DAME,STONY BROOK,SUB IN : Bonzie Colson,30,53,SUB IN : Bryan Sekunda,2,42,12
NOTRE DAME,STONY BROOK,SUB OUT: Zach Auguste,30,53,SUB IN : DeShaun Thrower,2,42,12
NOTRE DAME,STONY BROOK,,30,53,SUB IN : Jameel Warney,2,42,12
NOTRE DAME,STONY BROOK,,30,53,SUB OUT: Tyrell Sturdivant,2,42,12
NOTRE DAME,STONY BROOK,,30,53,SUB OUT: Ahmad Walker,2,42,12
NOTRE DAME,STONY BROOK,,30,53,SUB OUT: Lucas Woodhouse,2,42,12
NOTRE DAME,STONY BROOK,,23,53,GOOD! LAYUP by Rayshaun McGrew [PNT],2,44,12
NOTRE DAME,STONY BROOK,,23,53,ASSIST by Bryan Sekunda,2,44,12
NOTRE DAME,STONY BROOK,GOOD! LAYUP by Bonzie Colson [PNT],56,55,,2,44,11
NOTRE DAME,STONY BROOK,ASSIST by Steve Vasturia,56,55,,2,44,11
NOTRE DAME,STONY BROOK,FOUL by Matt Farrell (P3T3),45,55,,2,44,11
NOTRE DAME,STONY BROOK,,45,55,TIMEOUT MEDIA,2,44,11
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Bonzie Colson,35,55,MISSED LAYUP by Jameel Warney,2,44,11
NOTRE DAME,STONY BROOK,GOOD! FT SHOT by Steve Vasturia,12,56,FOUL by Jameel Warney (P3T6),2,44,11
NOTRE DAME,STONY BROOK,MISSED FT SHOT by Steve Vasturia,12,56,REBOUND (DEF) by Tyrell Sturdivant,2,44,11
NOTRE DAME,STONY BROOK,,12,56,SUB IN : Tyrell Sturdivant,2,44,11
NOTRE DAME,STONY BROOK,,12,56,SUB OUT: Jameel Warney,2,44,11
NOTRE DAME,STONY BROOK,,0,56,TURNOVR by Bryan Sekunda,2,44,11
NOTRE DAME,STONY BROOK,STEAL by Demetrius Jackson,59,56,,2,44,10
NOTRE DAME,STONY BROOK,GOOD! DUNK by Demetrius Jackson [FB/PNT],58,58,,2,44,10
NOTRE DAME,STONY BROOK,,55,58,TIMEOUT 30sec,2,44,10
NOTRE DAME,STONY BROOK,,55,58,SUB IN : Ahmad Walker,2,44,10
NOTRE DAME,STONY BROOK,,55,58,SUB OUT: Bryan Sekunda,2,44,10
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Bonzie Colson,40,58,MISSED LAYUP by DeShaun Thrower,2,44,10
NOTRE DAME,STONY BROOK,FOUL by Steve Vasturia (P3T4),30,58,,2,44,10
NOTRE DAME,STONY BROOK,TURNOVR by Steve Vasturia,30,58,,2,44,10
NOTRE DAME,STONY BROOK,,30,58,SUB IN : Jameel Warney,2,44,10
NOTRE DAME,STONY BROOK,,30,58,SUB OUT: Tyrell Sturdivant,2,44,10
NOTRE DAME,STONY BROOK,,24,58,GOOD! LAYUP by Jameel Warney [PNT],2,46,10
NOTRE DAME,STONY BROOK,,24,58,ASSIST by Ahmad Walker,2,46,10
NOTRE DAME,STONY BROOK,GOOD! LAYUP by Steve Vasturia [PNT],1,60,,2,46,10
NOTRE DAME,STONY BROOK,ASSIST by Demetrius Jackson,1,60,,2,46,10
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Bonzie Colson,42,60,MISSED LAYUP by Ahmad Walker,2,46,9
NOTRE DAME,STONY BROOK,GOOD! FT SHOT by Demetrius Jackson,35,61,FOUL by Carson Puriefoy (P3T7),2,46,9
NOTRE DAME,STONY BROOK,GOOD! FT SHOT by Demetrius Jackson,35,62,,2,46,9
NOTRE DAME,STONY BROOK,SUB IN : Zach Auguste,35,62,SUB IN : Lucas Woodhouse,2,46,9
NOTRE DAME,STONY BROOK,SUB IN : Matt Ryan,35,62,SUB OUT: Ahmad Walker,2,46,9
NOTRE DAME,STONY BROOK,SUB OUT: Steve Vasturia,35,62,,2,46,9
NOTRE DAME,STONY BROOK,SUB OUT: Bonzie Colson,35,62,,2,46,9
NOTRE DAME,STONY BROOK,REBOUND (DEF) by (TEAM),18,62,MISSED LAYUP by Jameel Warney,2,46,9
NOTRE DAME,STONY BROOK,MISSED 3 PTR by V.J. Beachem,50,62,REBOUND (DEF) by Rayshaun McGrew,2,46,8
NOTRE DAME,STONY BROOK,BLOCK by Zach Auguste,42,62,MISSED LAYUP by Carson Puriefoy,2,46,8
NOTRE DAME,STONY BROOK,,42,62,REBOUND (OFF) by (TEAM),2,46,8
NOTRE DAME,STONY BROOK,SUB IN : Steve Vasturia,42,62,SUB IN : Bryan Sekunda,2,46,8
NOTRE DAME,STONY BROOK,SUB OUT: Demetrius Jackson,42,62,SUB OUT: DeShaun Thrower,2,46,8
NOTRE DAME,STONY BROOK,STEAL by Matt Farrell,25,62,TURNOVR by Jameel Warney,2,46,8
NOTRE DAME,STONY BROOK,GOOD! JUMPER by Zach Auguste,2,64,,2,46,8
NOTRE DAME,STONY BROOK,REBOUND (DEF) by Zach Auguste,41,64,MISSED LAYUP by Rayshaun McGrew,2,46,7
NOTRE DAME,STONY BROOK,GOOD! LAYUP by V.J. Beachem [PNT],24,66,,2,46,7
NOTRE DAME,STONY BROOK,ASSIST by Steve Vasturia,24,66,,2,46,7
